03/17/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,GWTS Tank 2,GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,5,210,<10%,10.0%,1,2.51,All Groundwater,YES,79,<0.01,90%,0.76,12833.75,Remediation Oil,YES,547,7.01,YES,0.63,11205.52,<0.011,<0.011,-,
03/17/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,300,12600,<10%,10.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,4766,0.05,90%,0.83,1616.67,TK-4516 Slop Oil Tank,YES,35586,57.53,YES,40.35,1426.97,0.06,0.06,-,
03/18/2013,LV-7,METRO,Metro - East of the ditch,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,3,126,>90%,90.0%,1,2.51,All Groundwater,YES,429,<0.01,10%,0.76,12833.75,Remediation Oil,YES,36,0.47,YES,0.47,1007.12,<0.001,<0.001,-,
03/18/2013,LV-7,METRO,Metro - West of the ditch,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,12,504,>90%,90.0%,1,2.51,All Groundwater,YES,1716,<0.01,10%,0.76,12833.75,Remediation Oil,YES,146,1.87,YES,1.86,1007.12,<0.001,<0.001,<0.001,
03/18/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,5,210,>90%,90.0%,1,2.51,All Groundwater,YES,715,<0.01,10%,0.76,12833.75,Remediation Oil,YES,61,0.78,YES,0.78,1007.12,<0.001,<0.001,-,
03/18/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,9,378,<10%,10.0%,1,2.51,All Groundwater,YES,143,<0.01,90%,0.76,12833.75,Remediation Oil,YES,984,12.62,YES,1.13,11205.52,0.01,0.01,-,
03/18/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 2 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,7,294,<10%,10.0%,1,2.51,All Groundwater,YES,111,<0.01,90%,0.76,12833.75,Remediation Oil,YES,765,9.82,YES,0.88,11205.52,<0.011,<0.011,-,
03/18/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 3 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,6,252,<10%,10.0%,1,2.51,All Groundwater,YES,95,<0.01,90%,0.76,12833.75,Remediation Oil,YES,656,8.42,YES,0.75,11205.52,<0.011,<0.011,-,
03/18/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 4(clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,9,378,<10%,10.0%,1,2.51,All Groundwater,YES,143,<0.01,90%,0.76,12833.75,Remediation Oil,YES,984,12.62,YES,1.13,11205.52,0.01,0.01,-,
03/18/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - PUMP 905 S,GASOLINE,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,1,42,<10%,10.0%,1,360,Gasoline,NO,16,<0.01,90%,0.77,36000,Gasoline,NO,111,3.98,YES,0.13,31520.92,<0.001,<0.001,-,
03/18/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 79 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,1,42,99%,95.5%,1,0.05,Gas Oil,NO,152,<0.01,5%,0.85,4.8,Gas Oil,NO,6,<0.01,YES,0.16,0.23,<0.001,<0.001,-,
03/18/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - CRUDE DOCKS SUMP,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,4,168,99%,99.0%,1,24,Crude,NO,629,0.02,1%,0.79,2400,Crude,NO,5,0.01,YES,0.63,42.81,<0.001,<0.001,<0.001,
03/18/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 11 - SAMPLE MATERIAL,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,1,42,99%,99.0%,1,110.13,Post-GBR Gasoline,NO,157,0.02,1%,0.75,11012.5,Post-GBR Gasoline,NO,1,0.01,YES,0.16,192.1,<0.001,<0.001,<0.001,
03/18/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 6 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,114,4788,99%,95.5%,1,24,Crude,NO,17295,0.42,5%,0.79,2400,Crude,NO,644,1.55,YES,17.94,109.27,<0.001,<0.001,-,
03/18/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,50,2100,>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,7585,<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,300,<0.01,YES,7.89,0.48,<0.001,<0.001,<0.001,
03/18/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3 - SAMPLE BUCKET,GAS OIL,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,0.0714285714,3,<10%,10.0%,1,4,Distillate,NO,1,<0.01,90%,0.84,400,Distillate,NO,9,<0.01,YES,<0.01,353.59,<0.001,<0.001,<0.001,
03/18/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 58 - SUMP,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,10,420,>90%,90.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,1430,0.02,10%,0.83,1616.67,TK-4516 Slop Oil Tank,YES,132,0.21,YES,1.56,146.07,<0.001,<0.001,-,
03/18/2013,LV-2,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,7,294,99%,99.0%,1,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,1101,<0.01,1%,0.73,3150,"Knockout Water, Fuel Gas (Hydrocraker)",NO,8,0.03,YES,1.11,27.06,<0.001,<0.001,<0.001,
03/18/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 80 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,10,420,>90%,95.5%,1,56.2,Debut Gasoline,NO,1517,0.09,5%,0.75,5620,Debut Gasoline,NO,54,0.3,YES,1.57,246.36,<0.001,<0.001,-,
03/18/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,40,1680,>90%,90.0%,1,4,TK-4507 Waste Water Tank,YES,5719,0.02,10%,0.85,500,TK-4507 Waste Water Tank,NO,540,0.27,YES,6.26,46.8,<0.001,<0.001,-,
03/18/2013,LV-2,PLANT 1 - HEAVY OIL,PLANT 1 - TANK 86/87 TANK CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,55,2310,99%,99.0%,1,<0.01,Stormwater,NO,8650,<0.01,1%,0.85,0.03,Stormwater,NO,74,<0.01,YES,8.72,<0.001,<0.001,<0.001,<0.001,
03/18/2013,LV-2,PLANT 1 - HEAVY OIL,PLANT 1 - TANK 86/87 PUMP CONTAINMENT,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,30,1260,99%,99.0%,1,<0.01,Stormwater,NO,4718,<0.01,1%,0.85,0.03,Stormwater,NO,41,<0.01,YES,4.76,<0.001,<0.001,<0.001,<0.001,
03/18/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,120,5040,>90%,90.0%,1,4,TK-4507 Waste Water Tank,YES,17157,0.07,10%,0.85,500,TK-4507 Waste Water Tank,NO,1620,0.81,YES,18.78,46.8,<0.001,<0.001,-,
03/18/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,240,10080,<10%,10.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,3813,0.04,90%,0.83,1616.67,TK-4516 Slop Oil Tank,YES,28468,46.02,YES,32.28,1426.97,0.05,0.05,-,
03/18/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,60,2520,>90%,90.0%,1,4,TK-4507 Waste Water Tank,YES,8578,0.03,10%,0.85,500,TK-4507 Waste Water Tank,NO,810,0.41,YES,9.39,46.8,<0.001,<0.001,-,
03/18/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,60,2520,<10%,10.0%,1,4,TK-4507 Waste Water Tank,YES,953,<0.01,90%,0.85,500,TK-4507 Waste Water Tank,NO,7292,3.65,YES,8.24,442.66,<0.001,<0.001,-,
03/18/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - CPI CONTAINMENT,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,65,2730,99%,99.0%,1,<0.01,Stormwater,NO,10222,<0.01,1%,0.85,0.03,Stormwater,NO,88,<0.01,YES,10.31,<0.001,<0.001,<0.001,<0.001,
03/18/2013,LV-8,DENVER TRUCK TERMINAL,PLANT 1 - PIPELINE,GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,30,1260,<10%,10.0%,1,360,Gasoline,NO,477,0.17,90%,0.77,36000,Gasoline,NO,3316,119.36,YES,3.79,31520.92,0.12,0.12,-,
03/19/2013,LV-7,METRO,Metro - East of the ditch,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,4,168,>90%,90.0%,1,2.51,All Groundwater,YES,572,<0.01,10%,0.76,12833.75,Remediation Oil,YES,49,0.62,YES,0.62,1007.12,<0.001,<0.001,-,
03/19/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,9,378,>90%,90.0%,1,2.51,All Groundwater,YES,1287,<0.01,10%,0.76,12833.75,Remediation Oil,YES,109,1.4,YES,1.4,1007.12,<0.001,<0.001,-,
03/19/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,10,420,<10%,10.0%,1,2.51,All Groundwater,YES,159,<0.01,90%,0.76,12833.75,Remediation Oil,YES,1093,14.03,YES,1.25,11205.52,0.01,0.01,-,
03/19/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 2 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,5,210,<10%,10.0%,1,2.51,All Groundwater,YES,79,<0.01,90%,0.76,12833.75,Remediation Oil,YES,547,7.01,YES,0.63,11205.52,<0.011,<0.011,-,
03/19/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 3 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,4,168,<10%,10.0%,1,2.51,All Groundwater,YES,64,<0.01,90%,0.76,12833.75,Remediation Oil,YES,437,5.61,YES,0.5,11205.52,<0.011,<0.011,-,
03/19/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 4(clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,9,378,<10%,10.0%,1,2.51,All Groundwater,YES,143,<0.01,90%,0.76,12833.75,Remediation Oil,YES,984,12.62,YES,1.13,11205.52,0.01,0.01,-,
03/19/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1N - Tank 29,GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,4,168,<10%,10.0%,1,2.51,All Groundwater,YES,64,<0.01,90%,0.76,12833.75,Remediation Oil,YES,437,5.61,YES,0.5,11205.52,<0.011,<0.011,-,
03/19/2013,LV-7,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,GWTS Tank 12,GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,3,126,<10%,10.0%,1,2.51,All Groundwater,YES,48,<0.01,90%,0.76,12833.75,Remediation Oil,YES,328,4.21,YES,0.38,11205.52,<0.001,<0.001,-,
03/19/2013,LV-7, RPC. REPUBLIC PAPER COMPANY. , TK-RPC1,GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,8,336,<10%,10.0%,1,2.51,All Groundwater,YES,127,<0.01,90%,0.76,12833.75,Remediation Oil,YES,874,11.22,YES,1,11205.52,0.01,0.01,-,
03/19/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 62 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,3,126,>90%,95.5%,1,0.02,Diesel,NO,455,<0.01,5%,0.86,2,Diesel,NO,18,<0.01,YES,0.47,0.1,<0.001,<0.001,<0.001,
03/19/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 72 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,3,126,>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,455,<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,18,<0.01,YES,0.47,0.48,<0.001,<0.001,<0.001,
03/19/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 96/97 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,14,588,>90%,95.5%,1,110.13,Post-GBR Gasoline,NO,2124,0.23,5%,0.75,11012.5,Post-GBR Gasoline,NO,75,0.83,YES,2.2,482.27,<0.001,<0.001,<0.001,
03/19/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 74 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,2,84,>90%,95.5%,1,0.6,Jet,NO,303,<0.01,5%,0.79,60,Jet,NO,11,<0.01,YES,0.31,2.74,<0.001,<0.001,<0.001,
03/19/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 775 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,40,1680,>90%,95.5%,1,24,Crude,NO,6068,0.15,5%,0.79,2400,Crude,NO,226,0.54,YES,6.29,109.27,<0.001,<0.001,-,
03/19/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,25,1050,>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,3793,<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,150,<0.01,YES,3.94,0.48,<0.001,<0.001,<0.001,
03/19/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,20,840,>90%,90.0%,1,4,TK-4507 Waste Water Tank,YES,2859,0.01,10%,0.85,500,TK-4507 Waste Water Tank,NO,270,0.14,YES,3.13,46.8,<0.001,<0.001,-,
03/19/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 775 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,40,1680,>90%,95.5%,1,24,Crude,NO,6068,0.15,5%,0.79,2400,Crude,NO,226,0.54,YES,6.29,109.27,<0.001,<0.001,-,
03/19/2013,LV-2,PLANT 3 - UNIT 019 - ASPHALT MATERIAL,PLANT 3 - W82,OIL,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,2,84,<10%,10.0%,1,0.05,Gas Oil,NO,32,<0.01,90%,0.85,4.8,Gas Oil,NO,244,<0.01,YES,0.28,4.25,<0.001,<0.001,-,
03/19/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - AU GAS OIL PAD PUMP CONTAINMENT,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,15,630,99%,99.0%,1,0.05,Gas Oil,NO,2359,<0.01,1%,0.85,4.8,Gas Oil,NO,20,<0.01,YES,2.38,0.09,<0.001,<0.001,<0.001,
03/19/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - AU SCALE HOUSE - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,5,210,99%,99.0%,1,<0.01,Stormwater,NO,786,<0.01,1%,0.85,0.03,Stormwater,NO,7,<0.01,YES,0.79,<0.001,<0.001,<0.001,<0.001,
03/19/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - CPI CONTAINMENT,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,10,420,99%,99.0%,1,<0.01,Stormwater,NO,1573,<0.01,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
03/19/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 6 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,51,2142,99%,95.5%,1,24,Crude,NO,7737,0.19,5%,0.79,2400,Crude,NO,288,0.69,YES,8.03,109.27,<0.001,<0.001,-,
03/19/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,120,5040,<10%,10.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,1906,0.02,90%,0.83,1616.67,TK-4516 Slop Oil Tank,YES,14234,23.01,YES,16.14,1426.97,0.02,0.02,-,
03/19/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,60,2520,<10%,10.0%,1,4,TK-4507 Waste Water Tank,YES,953,<0.01,90%,0.85,500,TK-4507 Waste Water Tank,NO,7292,3.65,YES,8.24,442.66,<0.001,<0.001,-,
03/19/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 60 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,15,630,>90%,90.0%,,3.52,TK-60 Equalization Tank Aqueous,NO,#VALUE!,#VALUE!,10%,0.85,1230,TK-60 Equalization Tank,NO,203,0.25,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
03/19/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - SAMPLE POINTS - ENVIRONMENTAL,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,3,126,99%,99.0%,1,3.32,Slop Oil Tank 20,NO,472,<0.01,1%,0.82,332,Slop Oil Tank 20,NO,4,<0.01,YES,0.48,6.03,<0.001,<0.001,<0.001,
03/19/2013,LV-5,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - OLD APIs C BAY,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,60,2520,99%,99.0%,1,0.02,Stripped Sour Water,YES,9436,<0.01,1%,0.85,2.88,Stripped Sour Water,NO,81,<0.01,YES,9.52,0.05,<0.001,<0.001,<0.001,
03/19/2013,LV-5,CRUDE DOCKS UNLOADING,CRUDE DOCKS - UNDERGROUND TANK - TANK 101,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,YES,NO,50,2100,>90%,90.0%,1,14.97,T-101 Underground Storage Tank Aqueous,YES,7149,0.11,10%,0.86,2055,T-101 Underground Storage Tank Oil,NO,685,1.41,YES,7.83,193.47,<0.001,-,-,
03/20/2013,LV-7,METRO,Metro - East of the ditch,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,2,84,>90%,90.0%,1,2.51,All Groundwater,YES,286,<0.01,10%,0.76,12833.75,Remediation Oil,YES,24,0.31,YES,0.31,1007.12,<0.001,<0.001,-,
03/20/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,8,336,>90%,90.0%,1,2.51,All Groundwater,YES,1144,<0.01,10%,0.76,12833.75,Remediation Oil,YES,97,1.25,YES,1.24,1007.12,<0.001,<0.001,-,
03/20/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,3,126,>90%,90.0%,1,2.51,All Groundwater,YES,429,<0.01,10%,0.76,12833.75,Remediation Oil,YES,36,0.47,YES,0.47,1007.12,<0.001,<0.001,-,
03/20/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,TK-WBTR5,OILY WATER,PLANT 1 - VAC PAD,YES,TANK 20,NO,NO,3,126,>90%,90.0%,1,2.51,All Groundwater,YES,429,<0.01,10%,0.76,12833.75,Remediation Oil,YES,36,0.47,YES,0.47,1007.12,<0.001,<0.001,-,
03/20/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,TK-WBTR14,OILY WATER,PLANT 1 - VAC PAD,YES,TANK 20,NO,NO,6,252,>90%,90.0%,1,2.51,All Groundwater,YES,858,<0.01,10%,0.76,12833.75,Remediation Oil,YES,73,0.94,YES,0.93,1007.12,<0.001,<0.001,-,
03/20/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,13,546,<10%,10.0%,1,2.51,All Groundwater,YES,207,<0.01,90%,0.76,12833.75,Remediation Oil,YES,1421,18.24,YES,1.63,11205.52,0.02,0.02,-,
03/20/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 3 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,5,210,<10%,10.0%,1,2.51,All Groundwater,YES,79,<0.01,90%,0.76,12833.75,Remediation Oil,YES,547,7.01,YES,0.63,11205.52,<0.011,<0.011,-,
03/20/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 4(clean truck),GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,9,378,<10%,10.0%,1,2.51,All Groundwater,YES,143,<0.01,90%,0.76,12833.75,Remediation Oil,YES,984,12.62,YES,1.13,11205.52,0.01,0.01,-,
03/20/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,TK-WBTR5,GASOLINE,PLANT 2 - TANK 20,YES,TANK 20,NO,NO,2,84,<10%,10.0%,1,2.51,All Groundwater,YES,32,<0.01,90%,0.76,12833.75,Remediation Oil,YES,219,2.81,YES,0.25,11205.52,<0.001,<0.001,-,
03/20/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,23,966,>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,3489,<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,138,<0.01,YES,3.63,0.48,<0.001,<0.001,<0.001,
03/20/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - PUMP CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,10,420,99%,99.0%,1,<0.01,Stormwater,NO,1573,<0.01,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
03/20/2013,LV-2,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,3,126,99%,99.0%,1,<0.01,Stormwater,NO,472,<0.01,1%,0.85,0.03,Stormwater,NO,4,<0.01,YES,0.48,<0.001,<0.001,<0.001,<0.001,
03/20/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 75 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,5,210,>90%,95.5%,1,470,Reformate,NO,759,0.36,5%,0.81,47000,Reformate,NO,29,1.36,YES,0.79,2182.68,<0.001,<0.001,-,
03/20/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 64/65/66 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,5,210,>90%,95.5%,1,0.02,Diesel,NO,759,<0.01,5%,0.86,2,Diesel,NO,31,<0.01,YES,0.79,0.1,<0.001,<0.001,<0.001,
03/20/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,30,1260,>90%,90.0%,1,4,TK-4507 Waste Water Tank,YES,4289,0.02,10%,0.85,500,TK-4507 Waste Water Tank,NO,405,0.2,YES,4.69,46.8,<0.001,<0.001,-,
03/20/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 2004 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,10,420,99%,99.0%,1,<0.01,Stormwater,NO,1573,<0.01,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
03/20/2013,LV-2,PLANT 1 - T / A,PLANT 3 - WASHPAD SUMP,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,195,8190,>90%,90.0%,1,3.32,Slop Oil Tank 20,NO,27879,0.09,10%,0.82,332,Slop Oil Tank 20,NO,2547,0.85,YES,30.43,30.84,<0.001,<0.001,<0.001,
03/20/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 57 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,1,42,99%,95.5%,1,0.6,Jet,NO,152,<0.01,5%,0.79,60,Jet,NO,6,<0.01,YES,0.16,2.74,<0.001,<0.001,-,
